title,content,rating,username,genres
I must be missing something...,"Now, it would appear by judging the user and critic reviews that my opinion is in the minority. Nonetheless, I cannot for the life of me understand the extremely high ratings for this film. The Deer Hunter, Full Metal Jacket, Platoon and Good Morning Vietnam all much more enjoyable. The cinematography of Apocalypse Now is very good at times, the opening scene being arguably my favourite part of the film as the music is perfect. However throughout the whole film I just felt an extreme lack of consistency with the storyline, too much confusion and jolting between themes. Whilst some of the action scenes were brilliant, I just felt a real lack of connection to the purpose. Now I won't spoil the ending but let's just say I really could not make heads or tail of the decisions made, all logic was out of the window. I am never usually critical of a film and this must be the highest rated picture that I really do not get on well with, for some reason I just expected a lot more and was very disappointed.",5.0,Anonymous,"Drama, Mystery"
"skip Redux version, watch original first","Top 20 war moviein Redux they added long scenes that changed tempo of movie.
The one at the plantation didn't work well in context.
What a great film!",10.0,Anonymous,"Drama, Mystery"
"You love it, or you hate it....","As I peruse through the hundreds of comments that loyal readers of the IMDB have posted on this film, I find it very interesting how few ,""middle of the road"" comments there are. Everyone either loves it, or they hate it. Having seen Apocalypse Now approximately 30 times, and having recently dissected it on DVD (how did we ever live without those magical digital machines?????), I can say without hesitation that I am one of those who have a very special place in my heart for this film. ""Why would you like a film that's so confusing?"" ask many of my associates. The answer is this: Forget the war, forget the brutality....This is a classic story of society protecting itself from those that refuse to fall in line with the status quo. Brando represents the individual that has his own way of getting the job done. They (Big Brother) sent him out to do the job, he does it too well, without adhering to the accepted ""standards"" of death and destruction (Am I the only one who's troubled by the fact that we have 'standards' for death and destruction????), so they send the ""Conformity Police"" out to eliminate the individual. Hmmmmmm....Draw any parallels between this and things you see every day? With the deepest respect to Mr. Coppola, whom I believe is one of the best directors of all time, I think he transcended his original intent of the movie, and probably didn't even realize it until after the movie was released. The subtle sub-text that permeates the entire movie has way too much to it to have been planned and portrayed; instead, it seems to have 'grown' itself, like some wild flower in the middle of a vegetable garden. Again I must reiterate: I think FF Coppola did a bang-up job on this entire production, as did the cast and crew, but the sum of the movie exceeds the individual efforts ten-fold. So if you haven't seen the movie, rent it, watch it, then watch it again, and maybe a few more times, and look for all the generic parallels to everyday life. Only then make a judgment on the quality of the film. Those of you that have seen it, watch it again with the mindset previously described. I think you may just have a whole new appreciation for the film. Or maybe not! No matter whether you love it or hate it, be sure and give credit to Coppola for his masterful story-telling style!",10.0,Anonymous,"Drama, Mystery"
One of the best and most important movies ever,"This movie changed the art of film making, telling a complex story in a powerful new way. The film mixes brutal realism with fantasy, intercutting a modern war with strange scenes full of technicolour smoke. The film uses music not as a score laid in later, but as a practical part of the scene playing from speakers, radios etc. Coppola uses a classic piece of literature as inspiration, taking scenes and characters, and putting them into entirely different surroundings. That is a tricky and brave thing to do. Then he takes a superstar, Brando, pays him a fortune, and films him so that you can barely see his face. The pure guts that such a move requires is astounding, and it works beautifully. This movie belongs in the top ten.",10.0,Anonymous,"Drama, Mystery"
"the horror, the horror...","So just how insane is 'Apocalypse Now'?  Well, let's say that it is the kind of film that makes you want to bang your head against the wall.  The beginning has no credits or titles; nothing.  The whole film seems like it's taking place on a different world, and as the story moves on, sanity itself is shed.  There was a French plantation scene that got cut out, and an alternate ending that would have had a massive battle scene outside Kurtz's compound.'Apocalypse Now' is not a realistic film in the sense that the presentation of the Vietnam War is far from correct: helicopters going in BEFORE the napalm strikes, a USO show in the jungle at night, and the final bridge all lit-up like a Christmas tree.  (for more realistic 'Nam War movies, try 'The Deer Hunter' or 'Platoon')But what 'Apocalypse Now' lacks in historical accuracy, it makes up in artistic and dramatic scripting.  Some of the best photography and lighting ever can be found here.The film also raises some severe philosophical issues, and gives us entirely new ones.  When the movie begins, the war is raging around us.  It is chaotic and nerve-racking, yet still rational.  When we finally get to Kurtz's base, the action has died down, but rational thinking has long since been vanquished to the point of total lunacy.  This shows us the truth about men of war in times of war and peace.  The voyage down the river has a sense of time travel (a sense that would have been much more apparent had the French Plantation scene remained.)  And when you get to the end, keep in mind the old phrase: The King is dead...  Long live the king.Is Kurtz insane?  Or are we not yet ready to understand him?  These questions and more are up to you as 'Apocalypse Now has no easy answers.",,Anonymous,"Drama, Mystery"
In my top five favorite films ever made,"Apocalypse Now is not only my personal favorite work by Francis Ford Coppolla, it's also one of the great visions ever put onto cinema. It makes what was horrific, strange, and ironically exciting and mysterious about the Vietnam War into this mad tale of obsession, death, loss, and the dark side of humanity. While the stories behind the production of the film made it notorious and rather risky back in 1979, it works on its own terms and represents not just Coppola's genius but others in the Zoetrope team as well. It also paints a sometimes lurid, ultra-violent, bleak and curious view of what war does to people, both in the lower ranks, the big-guns, and those who go too far ""up the river"".Many have also been perplexed by Marlon Brando's performance in the film, but it's actually one of his very best turns on screen, albeit improvised and close to running off the rails. His few moments on screen (even in the somewhat unnecessary scene plopped into the Redux version) there's enough conviction in what he's saying- and what perhaps isn't said- that makes the trip down the river worthwhile on an intellectual and poetic level. And making up the bulk of the film are delirious turns by Robert Duvall (a Oscar nominated turn he should've won), Martin Sheen as the Captain with almost too much to ponder in an ever increasing state of everything but him being insane; character actors like Sam Bottoms, Frederic Forrest and 14 year-old Laurence Fishburne have some of the best work they've ever done. And it goes without saying that Dennis Hopper comes close to stealing any scene he's in, for better or worse, with the most to say in rambling, yet coherent words.Every time I watch this film (and mostly the original version which is what first drew me in completely as opposed to the very good if muddled Redux version) I am astounded with how operatic everything is, and how the variations on the madness and chaos of Vietnam is put together. Of course one can give adulation to Coppola for this as he completed it without totally going off the deep end or possibly dying, and his talents are pulled to their richest peaks here as a storyteller and director of actors. But it can't be said enough how much I can't get enough of Vittorio Storaro's cinematography, which has in part come close to perfect for this kind of epic film. The music is perfectly eerie and insidious, with the Doors song used for one of my favorite iconic scenes in the movies (both of them). Walter Murch's editing- which apparently was what saved the film from being a four-hour disaster- makes the action move when it needs to and for individual shots to get their due. And even the production design is remarkable and, to the extent it goes to, original in its partial translation of both Conrad's fiction and the unfortunate realities of life on the river.If you haven't seen it yet, in short, get off your ass and get a copy; it might cause a kind of shell-shock for a viewer after first taking it all in, but it has some of the purest, most rewarding bits of cinema ever to come out of that all-too-brief American new-wave of the 1970's.",10.0,Anonymous,"Drama, Mystery"
Copolla's Apocalypse,"Warning! Spoilers Ahead! This movie seems like the high-water mark for Francis Ford Copolla; nothing he has made since has been as favorably reviewed in the eyes of most critics. This is the third Copolla movie I've seen, and, while I admire Copolla's ambition, the film does not compare to his two classic Godfather movies. Simply put, the acting is not as excellent, and there are too many extraneous scenes.The movie is most definitely NOT a straight Vietnam war movie, or even a straight war movie, period. There is little attempt at realism here. It is, simply, an adaptation of Joseph Conrad's ""Heart of Darkness"" set in the Vietnam War. Kurtz, as he was in the novel, is an idealistic white man who is the best of the best in his own civilization but, when exposed to the other-worldliness of a non-Western tropical society beset with colonial exploitation and the white man's savagery while trying to ""tame"" this landscape, he himself becomes the most demonic of the savages. Conrad's protagonist in the framework story, Marlowe, is reinvented as an out-of-it army officer assigned to kill the savage Kurtz. While he moves toward's Kurtz's lair in the heart of the jungle, he encounters the madness of Vietnam, including the Americans' disregard for human life, a battle without a commanding officer, and crazed GIs, bereft of the veneer of civilization, assaulting a USO show featuring Playboy bunnies. The results are ultimately uneven, and this may be due in large part to the difficulties of adapting Conrad's novel to the screen, especially when set in the context of the Vietnam War.Conrad's novel was meant to highlight the horrors of white cruelty towards Africans in the Belgian Congo in their pursuit for ivory and rubber wealth. The Vietnam War is a bit more ambiguous with regards to similar colonial ambitions. Historians today still debate the reasons for the Americans entering Vietnam, but it seems a bit of a stretch to compare Vietnam with the blatant colonialism Conrad was describing. Copolla made a rather odd choice by selecting Vietnam as a proxy for the savagery of Belgian colonial rule, and this made his adaptation all the more difficult. Secondly, Copolla also had difficulty translating Conrad's symbols in a visual format. The savage whites are shown as helicopter pilots who spray bullets and fluorescent napalm on helpless victims below. It all seems like too much for the senses to take in. The massacre on the riverboat seems too quick and abrupt, and does not flow smoothly with the theme of savagery Copolla apparently had in mind.Copolla, unfortunately, did not have the perfect cast of actors he had in ""The Godfather."" Martin Sheen is very good as the Marlowe character, but, as he is the ""narrator"" of the story, his participation is mostly subdued. Marlon Brando has deteriorated greatly since his role as Don Corleone. His delivery is monotone and stiff, and his acting utterly lethargic. He clearly seems to be going through the motions as the Kurtz character. The actors on Marlowe's boat do well, but do not compare to the ""Godfather"" cast.In all, this was a highly ambitious and worthy film, but the difficulty of placing this vision on screen makes it flawed. The best scene is in the ""redux"" version, where Martin Sheen faces the last vestiges of desperate colonialism on a French rubber plantation. That alone is a classic movie scene, and much closer to Conrad's work than most of the film's frantic, chaotic scenes. I recommend ""Apocalypse Now,"" but do not expect a masterpiece.",7.0,Anonymous,"Drama, Mystery"
Headache,"Well, the film is good, but it is complex and deep in a strange way. The majority of the film's events feel as if they were random. The narration was good and appropriate for the atmosphere of the film, and it is as if you feel the transformation that befell Willard, but most of the story makes you feel bored. At the end of the film, here I began to feel the events. The cinematography is good, and the camera angles are perfect. Greetings to Coppola. The emotions in the film involve you in the story and its madness. The colors were wonderful. Many colors were used, and each occasion has a specific color. The calmness of the sound puts you in the atmosphere of the listener and you have to listen carefully. In general, the film is good but not as complete as a war film in my opinion.",7.0,Anonymous,"Drama, Mystery"
Just doesn't engage me,"I honestly don't find it all that interesting. Yes, it has some interesting, even spectacular images, but for me, it has no engaging story or characters. I simply didn't care what happened to Willard, Kurtz, or anyone else. Everything I've heard says it's not a realistic depiction of Vietnam, including the famous helicopter attack. The sound is good, but the cinematography is somewhat overrated. It's not even a large format film. I get that this film is supposed to be Big Important Cinema, and I'm certainly not one of those people who sneers at the likes of Citizen Kane or 2001 (I think highly of both of those films), but this one? Meh.",5.0,Anonymous,"Drama, Mystery"
Best war movie ever!!!,"Brilliant actors and brilliant picture!! I love the chopper scene with the music in the beginning, it is just SO touching and at the same time real but at the same time surrealistic! The Vietnam War was far from human and I believe this movie kind of shows have terrible human beings can act under certain circumstances. Modern war movies are spending so much money on effects. This is just a straight forward smart movie that takes you beyond your imagination. A movie that really pictures evil and hate mixed in fearness and fate. How insane the world is and the power of will and friendship, love and passion. A must seen movie and without any doubts the best war movie ever! Many tried to copy but still there are no movie even close as good as this!!",10.0,Anonymous,"Drama, Mystery"
"Iconic, Original, Impossible to Forget","Captain Willard (Martin Sheen) is given an assignment to eliminate renegade and possibly insane Colonel Kurtz (Marlon Brando). He takes a Navy PBR and her crew up the Nung River to find Kurtz's base in Cambodia.This is a vision of nightmare that I could never forget. More than any other movie, there are scenes here that are seared into my memory. Rarely do I give 10/10. This is one movie where I gave a 10 without reservations. There are more iconic, original and impressive scenes here than any modern movie. There is no CGI, just real movie making. Director Francis Ford Coppola used his reputation after the two Godfather movies, and risked it all for this movie. You can tell he left it all on the screen.",10.0,Anonymous,"Drama, Mystery"
Truly a Masterpiece,"Somewhere on IMDb there is a discussion about the greatest director of all times (Spielberg, Copolla and others are named there). The greatest argument was around Spielberg and whether he is or isn't a great director. The problem with Spielberg is that while he is a master technician, most of his films lack depth.Saving Ryan is really outstanding from a technical point of view, but its message is dull and while its very entertaining, it doesn't make you think about anything. AN is the best movie I ever saw because it combines great shooting with a deep philosophical perspective on so many things, starting from war in general, the clash of civilizations, the condition of soldier in wartimes (is a soldier a hero or an assassin? Brando says he is neither, the french lady says he is both ...) and many others. The problem with some people is that they try to argue about whether these points are true or false. But a great movie, and a great piece of art in general is supposed to spark arguments, not to solve them ... Maybe Coppola is right, or maybe he isn't, nobody holds the truth anyway. You can watch this movie for its outer beauty, amazing scenes, great acting and memorable quotes and you will be entirely satisfied. But what really make this movie a masterpiece is its inner quality. You can't help but make a comparison with the recent Fahrenheit documentary.Both Copolla and Moore tackle similar issues, but while Copolla presents matters from an outside , objective point of view, Moore takes a very partisan position that really compromises the whole point of a documentary ... It is really a shame that a film like Fahrenheit 9/11 won a prestigious award like Cannes. But anyway, if you want to start to understand a little of the Vietnam war, the Iraq war, the second World War and any war in general, you should definitely see this movie, and not the other one ...",10.0,Anonymous,"Drama, Mystery"
Lives Up To Its Title,"From all of the Vietnam war movies this is probably the most frightening and disturbing and that is really saying a lot with so many spectacular ones that have come out. It has this freakish feel to it. Everything is so chaotic in the movie it scares you. It is not like it shows a lot of different things compared to the other Vietnam war movies. What does push to such a high level is the:The directing was spectacular here. Francis Ford Coppola shows of his talent in his last epic movie. Unlike other directors he makes you feel as if you are in the war. Most others just display and show you the horrors of war. Coppola though makes you feel confused, shocked and scared. These feelings of war are usually told to us from a movie or story. This is something that I have only experienced very few times while watching a film. The writing was of course amazing too. It brought you write into the middle of the movie. It never made me bored and this movie is three hours. The cinematography goes hand in hand with the directing which very much added to the freakish experience of watching this film showing all the chaos around you even when everything seems calm.The acting was bone-chilling. Just look at Marlon Brando also giving his last great performance playing a deluded, out of whack colonel. When ever I think of a crazy gone made soldier I think Marlon Brando in Apocalpyse Now. With Brando n this film you don't want to look into his eyes. Like the movie he was freakish. To me this performance is as memorable as the one he gave in The Godfather. Martin Sheen gave a very deep performance and probably the best one of his career making you see everything through his eyes all the craziness he is experiencing and yet wanting him to get to his goal. It is just a wonder why these two did not get Oscar nominations. Robert Duvall was able to show part of that craziness with his ludicrous battle strategies, among those playing music to tell the enemy he is coming. Also Duvall's character asking one of the soldiers to surf in the middle of a battle was just shocking but believable. Other great supporting performances were given by a young Laurence Fishburne, Sam Bottoms and Frederic Forest who all summed up the attitudes of many of the soldiers at that time without becoming a cliché. Also for once cameos were put into good use having Dennis Hopper and Harrison Ford who I both love.I would definitely recommend people to watch this movie. It has a message and everyone involved in the making of it is at their best. There is nothing more I could ask of this movie with its great acting, directing, writing, cinematography and great ending. Watch and you will see why it lives up to its title Apocalpyse Now.",10.0,Anonymous,"Drama, Mystery"
A masterpiece of Madness,"This film is completely brilliant. The first half of the film has more violence and a lot more fun to the film but I'm the second half, the true physiological torment of Vietnam is shown. When they enter Kurtz's camp, the mood of the film completely changes from mildly disturbing and a bit mad, to incredibly disturbing and complete madness. The cinematography, writing, acting, direction and sound are incredible from one of the best films of the 20th century. I highly recommend you to watch this film.",10.0,Anonymous,"Drama, Mystery"
